show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,random_column,added_year,added_month,duration_clean
s7588,Movie,Nights in Rodanthe,George C. Wolfe,United States,2019-07-01,2008,PG-13,97 min,"Dramas, Romantic Movies",0,2019.0,7.0,97
s7591,Movie,No Entry,Anees Bazmee,India,2018-03-01,2005,TV-PG,161 min,"Comedies, International Movies",11,2018.0,3.0,161
s7592,Movie,No Estoy Loca,Unknown,Unknown,2018-05-04,2018,TV-MA,116 min,"Comedies, Dramas, International Movies",22,2018.0,5.0,116
s7617,Movie,NOVA: Thai Cave Rescue,Unknown,Unknown,2019-07-01,2018,TV-PG,53 min,Documentaries,45,2019.0,7.0,53
s7574,TV Show,Nature's Great Race,Unknown,Unknown,2017-10-01,2016,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",76,2017.0,10.0,1
s7593,Movie,No Reservations,Scott Hicks,United States,2019-10-01,2007,PG,104 min,"Comedies, Romantic Movies",79,2019.0,10.0,104
s7595,Movie,Norm of the North: Family Vacation,Anthony Bell,United States,2020-05-25,2020,TV-Y7,89 min,Children & Family Movies,43,2020.0,5.0,89
s7596,TV Show,Norm of the North: Keys to the Kingdom,Tim Maltby,India,,2019,TV-PG,92 min,Children & Family Movies,75,,,92
s7597,Movie,Norm of the North: King Sized Adventure,Unknown,Unknown,2019-09-09,2019,TV-PG,90 min,"Children & Family Movies, Comedies",23,2019.0,9.0,90
s7599,TV Show,Not Alone,"Kiki Goshay, Jacqueline Monetta",United States,,2017,TV-14,50 min,Documentaries,18,,,50
s7601,Movie,NOVA: Black Hole Apocalypse,Rushmore DeNooyer,United States,2019-07-01,2018,TV-G,113 min,Documentaries,72,2019.0,7.0,113
s7602,Movie,NOVA: Building Chernobyl's MegaTomb,Martin Gorst,United States,2019-07-01,2017,TV-PG,53 min,Documentaries,61,2019.0,7.0,53
s7603,Movie,NOVA: Chinese Chariot Revealed,Giulia Clark,United States,2019-07-01,2017,TV-PG,54 min,Documentaries,17,2019.0,7.0,54
s7604,Movie,NOVA: Day the Dinosaurs Died,Sarah Holt,United States,2019-07-01,2017,TV-PG,53 min,Documentaries,14,2019.0,7.0,53
s7605,Movie,NOVA: Death Dive to Saturn,Terri Randall,United States,2019-07-01,2017,TV-G,54 min,Documentaries,15,2019.0,7.0,54
s7606,Movie,NOVA: Decoding the Weather Machine,Doug Hamilton,United States,2019-07-01,2018,TV-14,113 min,Documentaries,31,2019.0,7.0,113
s7607,TV Show,NOVA: Eclipse Over America,Martin Gorst,United States,,2017,TV-G,53 min,Documentaries,15,,,53
s7608,Movie,NOVA: Extreme Animal Weapons,Peter Fison,United States,2019-07-01,2017,TV-PG,53 min,Documentaries,97,2019.0,7.0,53
s7609,Movie,NOVA: First Face of America,Graham Townsley,United States,2019-07-01,2018,TV-PG,53 min,Documentaries,19,2019.0,7.0,53
s7610,Movie,NOVA: Holocaust Escape Tunnel,Unknown,Unknown,2019-07-01,2017,TV-14,54 min,Documentaries,27,2019.0,7.0,54
s7612,Movie,NOVA: Killer Hurricanes,Oliver Twinch,United States,2019-07-01,2017,TV-PG,52 min,Documentaries,50,2019.0,7.0,52
s7613,Movie,NOVA: Killer Volcanoes,Oliver Twinch,United States,2019-07-01,2017,TV-PG,54 min,Documentaries,62,2019.0,7.0,54
s7614,Movie,NOVA: Poisoned Water,Unknown,Unknown,2019-07-01,2017,TV-PG,54 min,Documentaries,55,2019.0,7.0,54
s7615,Movie,NOVA: Prediction by the Numbers,Daniel McCabe,United States,2019-07-01,2018,TV-G,53 min,Documentaries,92,2019.0,7.0,53
s7616,Movie,NOVA: Secrets of the Shining Knight,Peter Yost,United States,2019-07-01,2017,TV-PG,53 min,Documentaries,77,2019.0,7.0,53
s7620,TV Show,November Criminals,Sacha Gervasi,United States,,2017,PG-13,86 min,"Dramas, Thrillers",68,,,86
s7621,Movie,Now and Then,Lesli Linka Glatter,United States,2019-08-02,1995,PG-13,102 min,Dramas,29,2019.0,8.0,102
s7622,Movie,Now More Than Ever: The History of Chicago,Peter Pardini,United States,2018-01-01,2016,TV-MA,114 min,"Documentaries, Music & Musicals",12,2018.0,1.0,114
s7623,TV Show,Nowhere Boy,Sam Taylor-Johnson,United Kingdom,,2009,R,99 min,Dramas,49,,,99
s7626,Movie,Numbered,"Dana Doron, Uriel Sinai",Israel,2017-12-31,2012,TV-PG,55 min,"Documentaries, International Movies",72,2017.0,12.0,55
s7627,Movie,Numero Zero. The Roots of Italian Rap,Enrico Bisi,Italy,2018-04-15,2015,TV-MA,91 min,"Documentaries, International Movies, Music & Musicals",71,2018.0,4.0,91
s7631,Movie,Nymphomaniac: Volume 1,Lars von Trier,Denmark,2018-01-01,2013,NR,117 min,"Dramas, Independent Movies, International Movies",95,2018.0,1.0,117
s7632,Movie,Nymphomaniac: Volume II,Lars von Trier,Denmark,2018-08-25,2013,TV-MA,124 min,"Dramas, Independent Movies, International Movies",56,2018.0,8.0,124
s7634,Movie,Oasis: Supersonic,Mat Whitecross,United Kingdom,2018-12-28,2016,R,122 min,"Documentaries, International Movies, Music & Musicals",87,2018.0,12.0,122
s7635,Movie,Obvious Child,Gillian Robespierre,United States,2018-07-19,2014,R,84 min,"Comedies, Dramas, Independent Movies",91,2018.0,7.0,84
s7636,Movie,Océans,Unknown,Unknown,2019-09-19,2009,G,84 min,"Documentaries, International Movies",40,2019.0,9.0,84
s7637,Movie,Occupation,Luke Sparke,Australia,2019-01-03,2018,R,120 min,"Action & Adventure, Sci-Fi & Fantasy",0,2019.0,1.0,120
s7638,Movie,Ocean's Eleven,Lewis Milestone,United States,2019-11-01,1960,TV-PG,127 min,"Action & Adventure, Classic Movies, Comedies",83,2019.0,11.0,127
s7639,Movie,Ocean's Thirteen,Steven Soderbergh,United States,2019-10-01,2007,PG-13,122 min,"Action & Adventure, Comedies",52,2019.0,10.0,122
s7640,Movie,Ocean's Twelve,Steven Soderbergh,United States,2019-10-01,2004,PG-13,125 min,"Action & Adventure, Comedies",46,2019.0,10.0,125
s7646,Movie,Oh My Ghost 4,Poj Arnon,Thailand,2018-07-25,2015,TV-MA,106 min,"Comedies, Horror Movies, International Movies",8,2018.0,7.0,106
s7642,Movie,Off Course,Nacho G. Velilla,Spain,2016-09-01,2015,TV-MA,107 min,"Comedies, International Movies",31,2016.0,9.0,107
s7643,Movie,Officer Downe,Unknown,Unknown,2017-03-30,2016,R,91 min,Action & Adventure,87,2017.0,3.0,91
s7644,Movie,Oh My Ghost 2,Poj Arnon,Thailand,2018-07-25,2011,TV-MA,103 min,"Comedies, Horror Movies, International Movies",40,2018.0,7.0,103
s7645,TV Show,Oh My Ghost 3,Unknown,Unknown,,2012,TV-MA,103 min,"Comedies, Horror Movies, International Movies",1,,,103
s7648,Movie,Oklahoma City,Barak Goodman,United States,2017-04-19,2017,TV-14,102 min,Documentaries,90,2017.0,4.0,102
s7649,TV Show,Oliver Stone's Untold History of the United States,Oliver Stone,United States,,2013,TV-PG,1 Season,Docuseries,78,,,1
s7651,Movie,Omar and Salma 3,Mohamed Samy,Egypt,2019-04-25,2012,TV-MA,97 min,"Comedies, International Movies, Romantic Movies",30,2019.0,4.0,97
s7652,Movie,On the Wrong Track,Clarence Yiu-leung Fok,Hong Kong,2018-08-02,1983,TV-14,89 min,"Action & Adventure, International Movies",77,2018.0,8.0,89
s7653,Movie,On Yoga The Architecture of Peace,Heitor Dhalia,Brazil,2018-01-10,2017,TV-14,92 min,"Documentaries, Faith & Spirituality",38,2018.0,1.0,92
s7654,Movie,Onaatah,Pradip Kurbah,India,2018-05-01,2016,TV-14,107 min,"Dramas, International Movies",11,2018.0,5.0,107
s7655,Movie,Once In A Lifetime Sessions with Moby,Matt Askem,United States,2018-08-01,2018,TV-14,86 min,"Documentaries, Music & Musicals",76,2018.0,8.0,86
s7656,Movie,Once In A Lifetime Sessions with Nile Rodgers,Charlie Lightening,United States,2018-08-01,2018,TV-PG,70 min,"Documentaries, Music & Musicals",21,2018.0,8.0,70
s7657,Movie,Once In A Lifetime Sessions with Noel Gallagher,Charlie Lightening,United States,2018-08-01,2018,TV-MA,66 min,"Documentaries, Music & Musicals",68,2018.0,8.0,66
s7658,Movie,Once In A Lifetime Sessions with TLC,Matt Askem,United States,2018-08-01,2018,TV-PG,72 min,"Documentaries, Music & Musicals",80,2018.0,8.0,72
s7659,Movie,Once Upon a Time in London,Simon Rumley,United Kingdom,2020-04-15,2019,TV-MA,111 min,"Dramas, International Movies",42,2020.0,4.0,111
s8093,Movie,Stink!,Jon J. Whelan,United States,2018-11-01,2015,TV-PG,91 min,Documentaries,84,2018.0,11.0,91
s7660,Movie,Once Upon a Time in the West,Sergio Leone,Italy,2019-11-20,1968,PG-13,166 min,"Action & Adventure, Classic Movies, International Movies",81,2019.0,11.0,166
s7661,Movie,One Day,Banjong Pisanthanakun,Thailand,2018-09-05,2016,TV-PG,135 min,"Dramas, International Movies, Romantic Movies",15,2018.0,9.0,135
s7662,Movie,One Direction: This Is Us,Morgan Spurlock,United States,2019-10-01,2013,PG,92 min,"Documentaries, Music & Musicals",32,2019.0,10.0,92
s7674,Movie,Operation Odessa,Tiller Russell,United States,2020-04-01,2018,TV-MA,93 min,Documentaries,50,2020.0,4.0,93
s7664,Movie,One Last Thing,Tim Rouhana,United States,2019-08-25,2018,TV-MA,92 min,Dramas,14,2019.0,8.0,92
s7665,Movie,One More Shot,Noah Moskin,United States,2018-01-15,2017,TV-MA,89 min,Documentaries,63,2018.0,1.0,89
s7666,Movie,One Night Stand,Jasmine D'Souza,India,2017-10-15,2016,TV-MA,93 min,"Dramas, International Movies, Music & Musicals",65,2017.0,10.0,93
s7668,Movie,Only God Forgives,Nicolas Winding Refn,Denmark,2018-05-15,2013,R,90 min,"Cult Movies, Independent Movies, Thrillers",38,2018.0,5.0,90
s7669,Movie,Only the Dead,"Bill Guttentag, Michael Ware",Australia,2018-11-15,2015,TV-MA,76 min,"Documentaries, International Movies",83,2018.0,11.0,76
s7670,Movie,Open Season,Unknown,Unknown,2019-09-01,2006,PG,86 min,"Children & Family Movies, Comedies",27,2019.0,9.0,86
s7671,Movie,Operation Chromite,John H. Lee,South Korea,2018-01-15,2016,NR,111 min,"Action & Adventure, Dramas, International Movies",15,2018.0,1.0,111
s7673,Movie,Operation Mekong,Dante Lam,China,2017-08-05,2016,TV-MA,124 min,"Action & Adventure, International Movies",92,2017.0,8.0,124
